92133,TC,Cptrzd oph dx img pst sgm on,A,,0.00,0.42,,0.42,NA,0.01,0.43,0.43,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,1.79,1.79,0.04
92134,,Cptrz oph dx img pst sgm rta,A,,0.32,0.63,,0.63,NA,0.02,0.97,0.97,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,1.99,1.99,0.05
92134,26,Cptrz oph dx img pst sgm rta,A,,0.32,0.20,,0.20,,0.01,0.53,0.53,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92134,TC,Cptrz oph dx img pst sgm rta,A,,0.00,0.43,,0.43,NA,0.01,0.44,0.44,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,1.79,1.79,0.04
92136,,Ophthalmic biometry,A,,0.54,0.85,,0.85,NA,0.02,1.41,1.41,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92136,26,Ophthalmic biometry,A,,0.54,0.34,,0.34,,0.01,0.89,0.89,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92136,TC,Ophthalmic biometry,A,,0.00,0.51,,0.51,NA,0.01,0.52,0.52,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92137,,Cptrz oph img pst sg rta oct,A,,0.64,1.10,,1.10,NA,0.02,1.76,1.76,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,9.88,9.88,0.14
92137,26,Cptrz oph img pst sg rta oct,A,,0.64,0.39,,0.39,,0.01,1.04,1.04,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92137,TC,Cptrz oph img pst sg rta oct,A,,0.00,0.71,,0.71,NA,0.01,0.72,0.72,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,9.49,9.49,0.13
92145,,Corneal hysteresis deter,A,,0.10,0.27,,0.27,NA,0.02,0.39,0.39,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92145,26,Corneal hysteresis deter,A,,0.10,0.05,,0.05,,0.01,0.16,0.16,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92145,TC,Corneal hysteresis deter,A,,0.00,0.22,,0.22,NA,0.01,0.23,0.23,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92201,,Opscpy extnd rta draw uni/bi,A,,0.40,0.32,,0.25,,0.02,0.74,0.67,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92202,,Opscpy extnd on/mac draw,A,,0.26,0.19,,0.16,,0.01,0.46,0.43,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92227,,Img rta detcj/mntr ds staff,A,,0.00,0.52,,0.52,NA,0.01,0.53,0.53,3,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,1.80,1.80,0.03
92228,,Img rta detc/mntr ds phy/qhp,A,,0.32,0.55,,0.55,NA,0.02,0.89,0.89,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,1.34,1.34,0.04
92228,26,Img rta detc/mntr ds phy/qhp,A,,0.32,0.16,,0.16,,0.01,0.49,0.49,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92228,TC,Img rta detc/mntr ds phy/qhp,A,,0.00,0.39,,0.39,NA,0.01,0.40,0.40,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,1.18,1.18,0.03
92229,,Img rta detc/mntr ds poc aly,A,,0.00,1.34,,1.34,NA,0.01,1.35,1.35,3,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,1.82,1.82,0.01
92230,,Fluorescein angioscopy i&r,A,,0.60,3.15,,0.30,,0.04,3.79,0.94,0,XXX,0.00,0.00,0.00,0,3,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92235,,Fluorescein angrph mltiframe,A,,0.75,3.95,,3.95,NA,0.02,4.72,4.72,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,10.09,10.09,0.04
92235,26,Fluorescein angrph mltiframe,A,,0.75,0.49,,0.49,,0.01,1.25,1.25,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92235,TC,Fluorescein angrph mltiframe,A,,0.00,3.46,,3.46,NA,0.01,3.47,3.47,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,02,0,99,9.60,9.60,0.03
92240,,Icg angiography i&r uni/bi,A,,0.80,6.20,,6.20,NA,0.08,7.08,7.08,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,10.13,10.13,0.09
92240,26,Icg angiography i&r uni/bi,A,,0.80,0.52,,0.52,,0.07,1.39,1.39,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92240,TC,Icg angiography i&r uni/bi,A,,0.00,5.68,,5.68,NA,0.01,5.69,5.69,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,02,0,99,9.61,9.61,0.02
92242,,Fluorescein&icg angiography,A,,0.95,8.73,,8.73,NA,0.04,9.72,9.72,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92242,26,Fluorescein&icg angiography,A,,0.95,0.62,,0.62,,0.03,1.60,1.60,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92242,TC,Fluorescein&icg angiography,A,,0.00,8.11,,8.11,NA,0.01,8.12,8.12,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92250,,Fundus photography w/i&r,A,,0.40,0.68,,0.68,NA,0.02,1.10,1.10,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,4.10,4.10,0.09
92250,26,Fundus photography w/i&r,A,,0.40,0.20,,0.20,,0.01,0.61,0.61,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92250,TC,Fundus photography w/i&r,A,,0.00,0.48,,0.48,NA,0.01,0.49,0.49,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,3.90,3.90,0.08
92260,,Ophthalmodynamometry,A,,0.20,0.36,,0.11,,0.01,0.57,0.32,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92265,,Ndl oculoelectromyography 1+,A,,0.81,1.78,,1.78,NA,0.02,2.61,2.61,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92265,26,Ndl oculoelectromyography 1+,A,,0.81,0.53,,0.53,,0.01,1.35,1.35,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92265,TC,Ndl oculoelectromyography 1+,A,,0.00,1.25,,1.25,NA,0.01,1.26,1.26,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,03,0,99,0.00,0.00,0.00
92270,,Electro-oculography w/i&r,A,,0.81,2.76,,2.76,NA,0.03,3.60,3.60,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92270,26,Electro-oculography w/i&r,A,,0.81,0.42,,0.42,,0.01,1.24,1.24,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92270,TC,Electro-oculography w/i&r,A,,0.00,2.34,,2.34,NA,0.02,2.36,2.36,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92273,,Full field erg w/i&r,A,,0.69,2.98,,2.98,NA,0.03,3.70,3.70,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92273,26,Full field erg w/i&r,A,,0.69,0.35,,0.35,,0.01,1.05,1.05,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92273,TC,Full field erg w/i&r,A,,0.00,2.63,,2.63,NA,0.02,2.65,2.65,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92274,,Multifocal erg w/i&r,A,,0.61,2.05,,2.05,NA,0.02,2.68,2.68,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92274,26,Multifocal erg w/i&r,A,,0.61,0.36,,0.36,,0.01,0.98,0.98,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92274,TC,Multifocal erg w/i&r,A,,0.00,1.69,,1.69,NA,0.01,1.70,1.70,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92283,,Extnd color vision xm,A,,0.17,1.44,,1.44,NA,0.02,1.63,1.63,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92283,26,Extnd color vision xm,A,,0.17,0.08,,0.08,,0.01,0.26,0.26,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92283,TC,Extnd color vision xm,A,,0.00,1.36,,1.36,NA,0.01,1.37,1.37,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92284,,Dx dark adaptation exam i&r,A,,0.00,0.90,,0.90,NA,0.01,0.91,0.91,3,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,0.00,0.00,0.00
92285,,External ocular photography,A,,0.05,0.62,,0.62,NA,0.02,0.69,0.69,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,1.22,1.22,0.03
92285,26,External ocular photography,A,,0.05,0.03,,0.03,,0.01,0.09,0.09,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92285,TC,External ocular photography,A,,0.00,0.59,,0.59,NA,0.01,0.60,0.60,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,1.19,1.19,0.02
92286,,Ant sgm img i&r speclr mic,A,,0.40,0.74,,0.74,NA,0.02,1.16,1.16,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,4.13,4.13,0.09
92286,26,Ant sgm img i&r speclr mic,A,,0.40,0.22,,0.22,,0.01,0.63,0.63,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92286,TC,Ant sgm img i&r speclr mic,A,,0.00,0.52,,0.52,NA,0.01,0.53,0.53,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,32.3465,01,0,99,3.91,3.91,0.08
92287,,Ant sgm img ir flrscn angrph,A,,0.40,3.53,,3.53,NA,0.02,3.95,3.95,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,4.26,4.26,0.02
92287,26,Ant sgm img ir flrscn angrph,A,,0.40,0.29,,0.29,,0.01,0.70,0.70,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92287,TC,Ant sgm img ir flrscn angrph,A,,0.00,3.24,,3.24,NA,0.01,3.25,3.25,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,3.97,3.97,0.01
92310,,Contact lens fitting ou,N,+,1.17,1.73,,0.46,,0.06,2.96,1.69,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92311,,Contact lens fitg aphakia 1,A,,1.08,1.96,,0.41,,0.01,3.05,1.50,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92312,,Contact lens fitg aphakia ou,A,,1.26,2.38,,0.52,,0.03,3.67,1.81,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92313,,C-lens fitg corneosclrl lens,A,,0.92,1.99,,0.34,,0.01,2.92,1.27,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92314,,C-lens fitg tech ou,N,+,0.69,1.84,,0.27,,0.04,2.57,1.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92315,,C-lens fitg tech aphakia 1,A,,0.45,1.97,,0.16,,0.01,2.43,0.62,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92316,,C-lens fitg tech aphakia ou,A,,0.68,2.31,,0.24,,0.01,3.00,0.93,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92317,,C-lens fitg tech corneosclrl,A,,0.45,2.10,,0.16,,0.01,2.56,0.62,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92325,,Modification of contact lens,A,,0.00,1.34,,1.34,NA,0.01,1.35,1.35,5,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92326,,Replacement of contact lens,A,,0.00,1.14,,1.14,NA,0.01,1.15,1.15,5,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92340,,Fit spectacles monofocal,N,+,0.37,0.65,,0.15,,0.02,1.04,0.54,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92341,,Fit spectacles bifocal,N,+,0.47,0.69,,0.18,,0.03,1.19,0.68,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92342,,Fit spectacles multifocal,N,+,0.53,0.72,,0.21,,0.03,1.28,0.77,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92352,,Fit aphakia spectcl monofocl,B,+,0.37,0.89,,0.15,,0.02,1.28,0.54,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92353,,Fit aphakia spectcl multifoc,B,+,0.50,0.94,,0.20,,0.03,1.47,0.73,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92354,,Fitg spect low vis 1system,B,+,0.00,0.41,,0.41,NA,0.01,0.42,0.42,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92355,,Fitg spect lw vis cmpnd lens,B,+,0.00,0.64,,0.64,NA,0.01,0.65,0.65,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92358,,Aphakia prosth service temp,B,+,0.00,0.34,,0.34,NA,0.01,0.35,0.35,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92370,,Rpr&refitg spect xcp aphakia,N,+,0.32,0.57,,0.13,,0.02,0.91,0.47,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92371,,Rpr&refit spct prsth aphakia,B,+,0.00,0.35,,0.35,NA,0.01,0.36,0.36,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92499,,Unlisted oph svc/procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92499,26,Unlisted oph svc/procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92499,TC,Unlisted oph svc/procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92502,,Ear and throat examination,A,,1.51,1.25,NA,1.25,,0.10,2.86,2.86,0,000,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92504,,Ear microscopy examination,A,,0.18,0.67,,0.09,,0.01,0.86,0.28,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92507,,Tx sp lang voice comm indiv,A,,1.30,0.99,,0.99,NA,0.03,2.32,2.32,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92508,,Tx sp lang voice comm group,A,,0.33,0.39,,0.39,NA,0.01,0.73,0.73,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92511,,Nasopharyngoscopy,A,,0.61,2.81,,0.49,,0.04,3.46,1.14,0,000,0.00,0.00,0.00,0,0,0,0,0,,32.3465,03,0,99,0.00,0.00,0.00
92512,,Nasal function studies,A,,0.55,1.34,,0.22,,0.04,1.93,0.81,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92516,,Facial nerve function test,A,,0.43,1.72,,0.21,,0.03,2.18,0.67,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92517,,Vemp test i&r cervical,A,,0.80,1.44,,0.42,,0.03,2.27,1.25,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92518,,Vemp test i&r ocular,A,,0.80,1.44,,0.43,,0.04,2.28,1.27,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92519,,Vemp tst i&r cervical&ocular,A,,1.20,2.42,,0.65,,0.04,3.66,1.89,0,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92520,,Laryngeal function studies,A,,0.75,1.93,,0.42,,0.03,2.71,1.20,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92521,,Evaluation of speech fluency,A,,2.24,1.75,,1.75,NA,0.05,4.04,4.04,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92522,,Evaluate speech production,A,,1.92,1.38,,1.38,NA,0.06,3.36,3.36,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92523,,Speech sound lang comprehen,A,,3.84,2.97,,2.97,NA,0.10,6.91,6.91,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92524,,Behavral qualit analys voice,A,,1.92,1.33,,1.33,NA,0.05,3.30,3.30,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92526,,Oral function therapy,A,,1.34,1.19,,1.19,NA,0.03,2.56,2.56,7,XXX,0.00,0.00,0.00,5,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92531,,Spontaneous nystagmus study,B,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92532,,Positional nystagmus test,B,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92533,,Caloric vestibular test,B,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92534,,Optokinetic nystagmus test,B,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92537,,Caloric vstblr test w/rec,A,,0.60,0.55,,0.55,NA,0.02,1.17,1.17,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92537,26,Caloric vstblr test w/rec,A,,0.60,0.30,,0.30,,0.01,0.91,0.91,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92537,TC,Caloric vstblr test w/rec,A,,0.00,0.25,,0.25,NA,0.01,0.26,0.26,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92538,,Caloric vstblr test w/rec,A,,0.30,0.34,,0.34,NA,0.02,0.66,0.66,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92538,26,Caloric vstblr test w/rec,A,,0.30,0.16,,0.16,,0.01,0.47,0.47,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92538,TC,Caloric vstblr test w/rec,A,,0.00,0.18,,0.18,NA,0.01,0.19,0.19,1,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92540,,Basic vestibular evaluation,A,,1.50,1.61,,1.61,NA,0.03,3.14,3.14,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92540,26,Basic vestibular evaluation,A,,1.50,0.75,,0.75,,0.02,2.27,2.27,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92540,TC,Basic vestibular evaluation,A,,0.00,0.86,,0.86,NA,0.01,0.87,0.87,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92541,,Spontaneous nystagmus test,A,,0.40,0.33,,0.33,NA,0.02,0.75,0.75,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92541,26,Spontaneous nystagmus test,A,,0.40,0.21,,0.21,,0.01,0.62,0.62,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92541,TC,Spontaneous nystagmus test,A,,0.00,0.12,,0.12,NA,0.01,0.13,0.13,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92542,,Positional nystagmus test,A,,0.48,0.36,,0.36,NA,0.02,0.86,0.86,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92542,26,Positional nystagmus test,A,,0.48,0.25,,0.25,,0.01,0.74,0.74,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92542,TC,Positional nystagmus test,A,,0.00,0.11,,0.11,NA,0.01,0.12,0.12,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92544,,Optokinetic nystagmus test,A,,0.27,0.25,,0.25,NA,0.02,0.54,0.54,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92544,26,Optokinetic nystagmus test,A,,0.27,0.15,,0.15,,0.01,0.43,0.43,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92544,TC,Optokinetic nystagmus test,A,,0.00,0.10,,0.10,NA,0.01,0.11,0.11,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92545,,Oscillating tracking test,A,,0.25,0.24,,0.24,NA,0.02,0.51,0.51,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92545,26,Oscillating tracking test,A,,0.25,0.14,,0.14,,0.01,0.40,0.40,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92545,TC,Oscillating tracking test,A,,0.00,0.10,,0.10,NA,0.01,0.11,0.11,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92546,,Sinusoidal rotational test,A,,0.29,3.64,,3.64,NA,0.03,3.96,3.96,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92546,26,Sinusoidal rotational test,A,,0.29,0.14,,0.14,,0.01,0.44,0.44,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92546,TC,Sinusoidal rotational test,A,,0.00,3.50,,3.50,NA,0.02,3.52,3.52,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92547,,Supplemental electrical test,A,,0.00,0.31,,0.31,NA,0.00,0.31,0.31,3,ZZZ,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92548,,Cdp-sot 6 cond w/i&r,A,,0.67,0.70,,0.70,NA,0.03,1.40,1.40,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92548,26,Cdp-sot 6 cond w/i&r,A,,0.67,0.30,,0.30,,0.02,0.99,0.99,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92548,TC,Cdp-sot 6 cond w/i&r,A,,0.00,0.40,,0.40,NA,0.01,0.41,0.41,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92549,,Cdp-sot 6 cond w/i&r mct&adt,A,,0.87,1.05,,1.05,NA,0.02,1.94,1.94,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92549,26,Cdp-sot 6 cond w/i&r mct&adt,A,,0.87,0.45,,0.45,,0.01,1.33,1.33,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
92549,TC,Cdp-sot 6 cond w/i&r mct&adt,A,,0.00,0.60,,0.60,NA,0.01,0.61,0.61,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92550,,Tympanometry & reflex thresh,A,,0.35,0.29,,0.29,NA,0.01,0.65,0.65,7,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92551,,Pure tone hearing test air,N,+,0.00,0.37,,0.37,NA,0.01,0.38,0.38,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
92552,,Pure tone audiometry air,A,,0.00,1.19,,1.19,NA,0.01,1.20,1.20,3,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92553,,Audiometry air & bone,A,,0.00,1.44,,1.44,NA,0.01,1.45,1.45,3,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92555,,Speech threshold audiometry,A,,0.00,0.90,,0.90,NA,0.01,0.91,0.91,3,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
92556,,Speech audiometry complete,A,,0.00,1.40,,1.40,NA,0.01,1.41,1.41,3,XXX,0.00,0.00,0.00,0,2,0,0,0,,32.3465,02,0,99,0.00,0.00,0.00
